time,error
2023-04-02 05:00:00,-0.0420096929423015
2023-04-02 06:00:00,-0.00012974865214054887
2023-04-02 07:00:00,0.08869293549092605
2023-04-02 08:00:00,0.3234707997334798
2023-04-02 09:00:00,0.3672786728871662
2023-04-02 10:00:00,0.30639067288716637
2023-04-02 11:00:00,0.23311967288716628
2023-04-02 12:00:00,0.1878626728871664
2023-04-02 13:00:00,0.22767567288716606
2023-04-02 14:00:00,0.14733786452229802
2023-04-02 15:00:00,0.08657948445637986
2023-04-02 16:00:00,0.2101986131947835
2023-04-02 17:00:00,0.3344876131947836
2023-04-02 18:00:00,0.31481877554829873
2023-04-02 19:00:00,0.28778778812154115
2023-04-02 20:00:00,0.13752506291707345
2023-04-02 21:00:00,-0.05237295348612481
