time,error
2023-03-28 00:00:00,-0.1107959740447999
2023-03-28 01:00:00,-0.09574425727081293
2023-03-28 02:00:00,-0.05898844591522212
2023-03-28 03:00:00,-0.016238554756164536
2023-03-28 04:00:00,0.05760319976806594
2023-03-28 05:00:00,0.13844724246215812
2023-03-28 06:00:00,-0.03230953347778298
2023-03-28 07:00:00,-0.09935451226806635
2023-03-28 08:00:00,-0.056366513870239165
2023-03-28 09:00:00,-0.04162303388214128
2023-03-28 10:00:00,0.0060335492858887285
2023-03-28 11:00:00,0.002210298171997138
2023-03-28 12:00:00,0.024092925842285062
2023-03-28 13:00:00,0.023281711952209516
2023-03-28 14:00:00,0.031863658515930204
2023-03-28 15:00:00,-0.04486502590942387
2023-03-28 16:00:00,-0.05419643322753909
2023-03-28 17:00:00,-0.06625349725341789
2023-03-28 18:00:00,-0.036852397399902426
2023-03-28 19:00:00,0.004673476348877159
2023-03-28 20:00:00,-0.10213462078857427
2023-03-28 21:00:00,-0.17287968923950192
2023-03-28 22:00:00,-0.21712412799072256
2023-03-28 23:00:00,-0.20070088818359366
2023-03-29 00:00:00,-0.027990517097473244
2023-03-29 01:00:00,-0.032159728591918846
2023-03-29 02:00:00,0.006959921493530752
2023-03-29 03:00:00,0.04766581265258796
2023-03-29 04:00:00,0.13246542092132607
2023-03-29 05:00:00,0.18381785871887235
2023-03-29 06:00:00,0.05039193176269485
2023-03-29 07:00:00,-0.003142262756347325
2023-03-29 08:00:00,0.0023141734924316815
2023-03-29 09:00:00,0.010281116836547755
2023-03-29 10:00:00,0.04796801584625254
2023-03-29 11:00:00,0.05632966669464112
2023-03-29 12:00:00,0.06273864080810565
2023-03-29 13:00:00,0.09334114528656001
2023-03-29 14:00:00,0.1859829556655883
2023-03-29 15:00:00,0.02495034886932368
2023-03-29 16:00:00,-0.0831416432037353
2023-03-29 17:00:00,-0.001974082687377976
2023-03-29 18:00:00,-0.008143830596923696
2023-03-29 19:00:00,0.04467102185058547
2023-03-29 20:00:00,0.028463514007568413
2023-03-29 21:00:00,0.01317904426574712
2023-03-29 22:00:00,-0.04572334365081776
2023-03-29 23:00:00,-0.00776336132049571
2023-03-30 00:00:00,0.10403621540069574
2023-03-30 01:00:00,0.0832182032623292
2023-03-30 02:00:00,0.097977840385437
2023-03-30 03:00:00,0.14835134899139413
2023-03-30 04:00:00,0.20446635153198245
2023-03-30 05:00:00,0.27178059911346475
2023-03-30 06:00:00,0.12016967087554953
2023-03-30 07:00:00,0.07534466413116458
2023-03-30 08:00:00,0.11238249682617196
2023-03-30 09:00:00,0.08952259336090096
2023-03-30 10:00:00,0.10708849697875977
2023-03-30 11:00:00,0.12057154373931867
2023-03-30 12:00:00,0.12401832461547846
2023-03-30 13:00:00,0.18186980921936025
2023-03-30 14:00:00,0.19049503837585458
2023-03-30 15:00:00,0.08771625610351563
2023-03-30 16:00:00,0.0823467630386352
2023-03-30 17:00:00,0.11470688039398214
2023-03-30 18:00:00,0.1241386761627199
2023-03-30 19:00:00,0.10756100201416041
2023-03-30 20:00:00,0.15575595970916778
2023-03-30 21:00:00,0.13147353070831302
2023-03-30 22:00:00,0.09880351336669912
2023-03-30 23:00:00,0.072734687599183
2023-03-31 00:00:00,0.1452503154678344
2023-03-31 01:00:00,0.1366697034149169
2023-03-31 02:00:00,0.14115414428710915
2023-03-31 03:00:00,0.12464443506622347
2023-03-31 04:00:00,0.2015097221679687
2023-03-31 05:00:00,0.20590806822204621
2023-03-31 06:00:00,0.08943277094268809
2023-03-31 07:00:00,0.05224028307342521
2023-03-31 08:00:00,0.05443190274047849
2023-03-31 09:00:00,0.05217871277618458
2023-03-31 10:00:00,0.03243025411224387
2023-03-31 11:00:00,0.01849449153137206
2023-03-31 12:00:00,0.10175882595062236
2023-03-31 13:00:00,0.055888518287658284
2023-03-31 14:00:00,0.022226597694397388
2023-03-31 15:00:00,-0.025931511238098226
2023-03-31 16:00:00,-0.004572776542663082
2023-03-31 17:00:00,-0.010073003890991306
2023-03-31 18:00:00,0.02295412610626224
2023-03-31 19:00:00,0.013602653518676844
2023-03-31 20:00:00,0.01946806862640371
2023-03-31 21:00:00,0.025959482040405213
2023-03-31 22:00:00,0.22198696857452394
2023-03-31 23:00:00,0.23469267523193338
2023-04-01 00:00:00,0.20447383879089354
2023-04-01 01:00:00,0.22091590319061316
2023-04-01 02:00:00,0.24125208480072025
2023-04-01 03:00:00,0.20498736936187734
2023-04-01 04:00:00,0.2270276564636231
2023-04-01 05:00:00,0.18036770566558835
2023-04-01 06:00:00,0.1355945058975223
2023-04-01 07:00:00,0.16220467252349846
2023-04-01 08:00:00,0.14991654098510754
2023-04-01 09:00:00,0.12468207685852062
2023-04-01 10:00:00,0.07383899706268315
2023-04-01 11:00:00,0.06291800318908702
2023-04-01 12:00:00,0.018157087738037037
2023-04-01 13:00:00,-0.037973023490905256
2023-04-01 14:00:00,-0.01654824192810067
2023-04-01 15:00:00,0.024208128402710027
2023-04-01 16:00:00,0.0798408096389771
2023-04-01 17:00:00,0.14334560192871137
2023-04-01 18:00:00,0.08512770993042018
2023-04-01 19:00:00,0.12558812687683085
2023-04-01 20:00:00,0.11074444514465354
2023-04-01 21:00:00,0.11055143701934833
2023-04-01 22:00:00,0.08927556105804446
2023-04-01 23:00:00,0.16418696006011957
2023-04-02 00:00:00,0.1267741432571412
2023-04-02 01:00:00,0.1370806862258911
2023-04-02 02:00:00,0.12627819380950922
2023-04-02 03:00:00,0.13007297729492184
2023-04-02 04:00:00,0.12787988143920903
