time,error
2023-03-28 00:00:00,0.11436307144165081
2023-03-28 01:00:00,0.013048381805419673
2023-03-28 02:00:00,0.00404838180542022
2023-03-28 03:00:00,4.838180541977266e-05
2023-03-28 04:00:00,-0.002951618194580341
2023-03-28 05:00:00,0.03804838180542003
2023-03-28 06:00:00,0.057421695709228615
2023-03-28 07:00:00,0.08829394531249957
2023-03-28 08:00:00,0.15107369995117192
2023-03-28 09:00:00,0.10507369995117166
2023-03-28 10:00:00,0.06407369995117218
2023-03-28 11:00:00,0.0800736999511722
2023-03-28 12:00:00,0.055517520904540874
2023-03-28 13:00:00,0.059797962188720355
2023-03-28 14:00:00,0.03689213562011684
2023-03-28 15:00:00,0.021593238830566186
2023-03-28 16:00:00,0.04390730667114262
2023-03-28 17:00:00,0.02705690765380897
2023-03-28 18:00:00,0.021056907653808743
2023-03-28 19:00:00,0.011056907653808956
2023-03-28 20:00:00,0.01212694931030267
2023-03-28 21:00:00,0.01572473907470684
2023-03-28 22:00:00,0.04564563751220696
2023-03-28 23:00:00,0.011645637512207152
2023-03-29 00:00:00,0.111876934051514
2023-03-29 01:00:00,0.03356224441528344
2023-03-29 02:00:00,0.011373428344726655
2023-03-29 03:00:00,0.0053734283447264275
2023-03-29 04:00:00,-0.010626571655273587
2023-03-29 05:00:00,-0.025437755584716726
2023-03-29 06:00:00,0.015316448211669886
2023-03-29 07:00:00,0.0401886978149415
2023-03-29 08:00:00,0.08696845245361295
2023-03-29 09:00:00,0.05796845245361304
2023-03-29 10:00:00,0.1264545898437497
2023-03-29 11:00:00,0.09145458984375043
2023-03-29 12:00:00,0.08889841079711935
2023-03-29 13:00:00,0.07894756317138629
2023-03-29 14:00:00,0.08424742889404335
2023-03-29 15:00:00,0.030010883331298643
2023-03-29 16:00:00,0.03905690765380854
2023-03-29 17:00:00,0.0701269493103025
2023-03-29 18:00:00,0.0651269493103026
2023-03-29 19:00:00,0.06912694931030305
2023-03-29 20:00:00,0.06312694931030283
2023-03-29 21:00:00,0.12372473907470738
2023-03-29 22:00:00,0.10864563751220668
2023-03-29 23:00:00,0.12264563751220692
2023-03-30 00:00:00,0.26057210159301736
2023-03-30 01:00:00,0.16356962585449253
2023-03-30 02:00:00,0.12484610748291036
2023-03-30 03:00:00,0.10512065124511683
2023-03-30 04:00:00,0.08620563125610392
2023-03-30 05:00:00,0.034120651245117095
2023-03-30 06:00:00,0.043323829650878665
2023-03-30 07:00:00,0.007188697814941136
2023-03-30 08:00:00,-3.1547546386789804e-05
2023-03-30 09:00:00,0.00196845245361299
2023-03-30 10:00:00,-0.02403154754638681
2023-03-30 11:00:00,-0.010031547546386577
2023-03-30 12:00:00,0.011898410797119396
2023-03-30 13:00:00,0.01194756317138701
2023-03-30 14:00:00,-0.006752571105956839
2023-03-30 15:00:00,0.0010108833312987286
2023-03-30 16:00:00,0.047056907653808544
2023-03-30 17:00:00,0.09705690765380837
2023-03-30 18:00:00,0.0801027259826661
2023-03-30 19:00:00,0.13463640213012695
2023-03-30 20:00:00,0.1290569076538084
2023-03-30 21:00:00,0.17065469741821282
2023-03-30 22:00:00,0.2018398895263669
2023-03-30 23:00:00,0.16783988952636708
2023-03-31 00:00:00,0.23287693405151355
2023-03-31 01:00:00,0.1415622444152831
2023-03-31 02:00:00,0.10956224441528306
2023-03-31 03:00:00,0.11656224441528362
2023-03-31 04:00:00,0.09856224441528294
2023-03-31 05:00:00,0.06856224441528358
2023-03-31 06:00:00,0.047316448211669915
2023-03-31 07:00:00,0.01218869781494103
2023-03-31 08:00:00,-0.016031547546386804
2023-03-31 09:00:00,0.011454589843750362
2023-03-31 10:00:00,0.010454589843750028
2023-03-31 11:00:00,-0.0075454101562497655
2023-03-31 12:00:00,0.019898410797119404
2023-03-31 13:00:00,-0.06870423126220704
2023-03-31 14:00:00,-0.048404365539551186
2023-03-31 15:00:00,-0.011640911102294815
2023-03-31 16:00:00,-0.013594886779785043
2023-03-31 17:00:00,-0.0025948867797849218
2023-03-31 18:00:00,0.05540511322021491
2023-03-31 19:00:00,0.06847515487670908
2023-03-31 20:00:00,0.05447515487670884
2023-03-31 21:00:00,0.07707294464111314
2023-03-31 22:00:00,0.068993843078613
2023-03-31 23:00:00,0.07599384307861357
2023-04-01 00:00:00,0.2158769340515141
2023-04-01 01:00:00,0.10656224441528295
2023-04-01 02:00:00,0.08556224441528304
2023-04-01 03:00:00,0.07556224441528325
2023-04-01 04:00:00,0.047562244415282784
2023-04-01 05:00:00,-0.004437755584716818
2023-04-01 06:00:00,-0.08168355178832964
2023-04-01 07:00:00,-0.17981130218505825
2023-04-01 08:00:00,-0.1435454101562499
2023-04-01 09:00:00,-0.12869501113891602
2023-04-01 10:00:00,-0.18260561370849615
2023-04-01 11:00:00,-0.15860561370849613
2023-04-01 12:00:00,-0.1028205718994144
2023-04-01 13:00:00,-0.05455768966674768
2023-04-01 14:00:00,-0.025986286163329986
2023-04-01 15:00:00,-0.0011804122924807814
2023-04-01 16:00:00,-0.0021140327453617047
2023-04-01 17:00:00,0.07188596725463903
2023-04-01 18:00:00,0.060885967254638906
2023-04-01 19:00:00,0.051730621337890526
2023-04-01 20:00:00,0.04093615722656274
2023-04-01 21:00:00,-0.024817203521728892
2023-04-01 22:00:00,0.0012871322631839988
2023-04-01 23:00:00,-0.03890711975097627
2023-04-02 00:00:00,0.03487693405151404
2023-04-02 01:00:00,-0.06943775558471721
2023-04-02 02:00:00,-0.05643775558471642
2023-04-02 03:00:00,-0.04943775558471675
2023-04-02 04:00:00,-0.06543775558471676
